partNumber,nps,pressureClass,material,thicknessLabel,thicknessIn,pricePerLb,actualWeightLbs,adjustedWeightLbs,wholesalePrice,listPrice
PBAL6061-C1500T3S2-1/2,"2-1/2""",1500,AL-6061,"3""",3,5,12.35,17.29,121,134
PB304-C1500T11GAS3,"3""",1500,304,11 Gauge,0.1196,5.5,1.63,2.28,47,52
PBSA36-C1500T11GAS3,"3""",1500,SA-36,11 Gauge,0.1196,1.85,1.56,2.18,39,43
PBSA516-70-C1500T11GAS3,"3""",1500,SA-516-70,11 Gauge,0.1196,2.15,1.56,2.18,40,44
PB304L-C1500T11GAS3,"3""",1500,304L,11 Gauge,0.1196,5.95,1.63,2.28,48,53
PB316L-C1500T11GAS3,"3""",1500,316L,11 Gauge,0.1196,7.4,1.65,2.31,52,58
PBAL6061-C1500T11GAS3,"3""",1500,AL-6061,11 Gauge,0.1196,5,0.55,0.77,39,43
PB304-C1500T1/8S3,"3""",1500,304,"1/8""",0.125,5.5,1.71,2.39,48,53
PBSA36-C1500T1/8S3,"3""",1500,SA-36,"1/8""",0.125,1.85,1.64,2.3,39,43
PBSA516-70-C1500T1/8S3,"3""",1500,SA-516-70,"1/8""",0.125,2.15,1.64,2.3,40,44
PB304L-C1500T1/8S3,"3""",1500,304L,"1/8""",0.125,5.95,1.71,2.39,49,54
PB316L-C1500T1/8S3,"3""",1500,316L,"1/8""",0.125,7.4,1.73,2.42,53,59
PBAL6061-C1500T1/8S3,"3""",1500,AL-6061,"1/8""",0.125,5,0.58,0.81,39,43
PB304-C1500T3/16S3,"3""",1500,304,"3/16""",0.1875,5.5,2.56,3.58,55,61
PBSA36-C1500T3/16S3,"3""",1500,SA-36,"3/16""",0.1875,1.85,2.45,3.43,41,46
PBSA516-70-C1500T3/16S3,"3""",1500,SA-516-70,"3/16""",0.1875,2.15,2.45,3.43,42,47
PB304L-C1500T3/16S3,"3""",1500,304L,"3/16""",0.1875,5.95,2.56,3.58,56,62
PB316L-C1500T3/16S3,"3""",1500,316L,"3/16""",0.1875,7.4,2.59,3.63,62,69
PBAL6061-C1500T3/16S3,"3""",1500,AL-6061,"3/16""",0.1875,5,0.86,1.2,41,46
PB304-C1500T1/4S3,"3""",1500,304,"1/4""",0.25,5.5,3.42,4.79,61,68
PBSA36-C1500T1/4S3,"3""",1500,SA-36,"1/4""",0.25,1.85,3.27,4.58,43,48
PBSA516-70-C1500T1/4S3,"3""",1500,SA-516-70,"1/4""",0.25,2.15,3.27,4.58,45,50
PB304L-C1500T1/4S3,"3""",1500,304L,"1/4""",0.25,5.95,3.42,4.79,63,70
PB316L-C1500T1/4S3,"3""",1500,316L,"1/4""",0.25,7.4,3.46,4.84,71,79
PBAL6061-C1500T1/4S3,"3""",1500,AL-6061,"1/4""",0.25,5,1.15,1.61,43,48
PB304-C1500T5/16S3,"3""",1500,304,"5/16""",0.3125,5.5,4.27,5.98,68,75
PBSA36-C1500T5/16S3,"3""",1500,SA-36,"5/16""",0.3125,1.85,4.09,5.73,45,50
PBSA516-70-C1500T5/16S3,"3""",1500,SA-516-70,"5/16""",0.3125,2.15,4.09,5.73,47,52
PB304L-C1500T5/16S3,"3""",1500,304L,"5/16""",0.3125,5.95,4.27,5.98,70,77
PB316L-C1500T5/16S3,"3""",1500,316L,"5/16""",0.3125,7.4,4.32,6.05,80,88
PBAL6061-C1500T5/16S3,"3""",1500,AL-6061,"5/16""",0.3125,5,1.44,2.02,45,50
PB304-C1500T3/8S3,"3""",1500,304,"3/8""",0.375,5.5,5.12,7.17,74,82
PBSA36-C1500T3/8S3,"3""",1500,SA-36,"3/8""",0.375,1.85,4.91,6.87,48,53
PBSA516-70-C1500T3/8S3,"3""",1500,SA-516-70,"3/8""",0.375,2.15,4.91,6.87,50,56
PB304L-C1500T3/8S3,"3""",1500,304L,"3/8""",0.375,5.95,5.12,7.17,78,86
PB316L-C1500T3/8S3,"3""",1500,316L,"3/8""",0.375,7.4,5.18,7.25,88,97
PBAL6061-C1500T3/8S3,"3""",1500,AL-6061,"3/8""",0.375,5,1.73,2.42,47,52
PB304-C1500T1/2S3,"3""",1500,304,"1/2""",0.5,5.5,6.83,9.56,87,96
PBSA36-C1500T1/2S3,"3""",1500,SA-36,"1/2""",0.5,1.85,6.54,9.16,52,58
PBSA516-70-C1500T1/2S3,"3""",1500,SA-516-70,"1/2""",0.5,2.15,6.54,9.16,55,61
PB304L-C1500T1/2S3,"3""",1500,304L,"1/2""",0.5,5.95,6.83,9.56,92,102
PB316L-C1500T1/2S3,"3""",1500,316L,"1/2""",0.5,7.4,6.91,9.67,106,117
PBAL6061-C1500T1/2S3,"3""",1500,AL-6061,"1/2""",0.5,5,2.3,3.22,51,57
PB304-C1500T5/8S3,"3""",1500,304,"5/8""",0.625,5.5,8.54,11.96,101,112
PBSA36-C1500T5/8S3,"3""",1500,SA-36,"5/8""",0.625,1.85,8.18,11.45,56,62
PBSA516-70-C1500T5/8S3,"3""",1500,SA-516-70,"5/8""",0.625,2.15,8.18,11.45,59,65
PB304L-C1500T5/8S3,"3""",1500,304L,"5/8""",0.625,5.95,8.54,11.96,106,117
PB316L-C1500T5/8S3,"3""",1500,316L,"5/8""",0.625,7.4,8.64,12.1,124,137
PBAL6061-C1500T5/8S3,"3""",1500,AL-6061,"5/8""",0.625,5,2.88,4.03,55,61
PB304-C1500T3/4S3,"3""",1500,304,"3/4""",0.75,5.5,10.25,14.35,114,126
PBSA36-C1500T3/4S3,"3""",1500,SA-36,"3/4""",0.75,1.85,9.81,13.73,60,66
PBSA516-70-C1500T3/4S3,"3""",1500,SA-516-70,"3/4""",0.75,2.15,9.81,13.73,64,71
PB304L-C1500T3/4S3,"3""",1500,304L,"3/4""",0.75,5.95,10.25,14.35,120,132
PB316L-C1500T3/4S3,"3""",1500,316L,"3/4""",0.75,7.4,10.37,14.52,142,157
PBAL6061-C1500T3/4S3,"3""",1500,AL-6061,"3/4""",0.75,5,3.46,4.84,59,65
PB304-C1500T7/8S3,"3""",1500,304,"7/8""",0.875,5.5,11.96,16.74,127,140
PBSA36-C1500T7/8S3,"3""",1500,SA-36,"7/8""",0.875,1.85,11.45,16.03,65,72
PBSA516-70-C1500T7/8S3,"3""",1500,SA-516-70,"7/8""",0.875,2.15,11.45,16.03,69,76
PB304L-C1500T7/8S3,"3""",1500,304L,"7/8""",0.875,5.95,11.96,16.74,134,148
PB316L-C1500T7/8S3,"3""",1500,316L,"7/8""",0.875,7.4,12.09,16.93,160,176
PBAL6061-C1500T7/8S3,"3""",1500,AL-6061,"7/8""",0.875,5,4.03,5.64,63,70
PB304-C1500T1S3,"3""",1500,304,"1""",1,5.5,13.66,19.12,140,154
PBSA36-C1500T1S3,"3""",1500,SA-36,"1""",1,1.85,13.08,18.31,69,76
PBSA516-70-C1500T1S3,"3""",1500,SA-516-70,"1""",1,2.15,13.08,18.31,74,82
PB304L-C1500T1S3,"3""",1500,304L,"1""",1,5.95,13.66,19.12,149,164
PB316L-C1500T1S3,"3""",1500,316L,"1""",1,7.4,13.82,19.35,178,196
PBAL6061-C1500T1S3,"3""",1500,AL-6061,"1""",1,5,4.61,6.45,67,74
PB304-C1500T1-1/8S3,"3""",1500,304,"1-1/8""",1.125,5.5,15.37,21.52,153,169
PBSA36-C1500T1-1/8S3,"3""",1500,SA-36,"1-1/8""",1.125,1.85,14.72,20.61,73,81
PBSA516-70-C1500T1-1/8S3,"3""",1500,SA-516-70,"1-1/8""",1.125,2.15,14.72,20.61,79,87
PB304L-C1500T1-1/8S3,"3""",1500,304L,"1-1/8""",1.125,5.95,15.37,21.52,163,180
PB316L-C1500T1-1/8S3,"3""",1500,316L,"1-1/8""",1.125,7.4,15.55,21.77,196,216
PBAL6061-C1500T1-1/8S3,"3""",1500,AL-6061,"1-1/8""",1.125,5,5.18,7.25,71,79
PB304-C1500T1-1/4S3,"3""",1500,304,"1-1/4""",1.25,5.5,17.08,23.91,166,183
PBSA36-C1500T1-1/4S3,"3""",1500,SA-36,"1-1/4""",1.25,1.85,16.35,22.89,77,85
PBSA516-70-C1500T1-1/4S3,"3""",1500,SA-516-70,"1-1/4""",1.25,2.15,16.35,22.89,84,93
PB304L-C1500T1-1/4S3,"3""",1500,304L,"1-1/4""",1.25,5.95,17.08,23.91,177,195
PB316L-C1500T1-1/4S3,"3""",1500,316L,"1-1/4""",1.25,7.4,17.28,24.19,214,236
PBAL6061-C1500T1-1/4S3,"3""",1500,AL-6061,"1-1/4""",1.25,5,5.76,8.06,75,83
PB304-C1500T1-3/8S3,"3""",1500,304,"1-3/8""",1.375,5.5,18.79,26.31,180,199
PBSA36-C1500T1-3/8S3,"3""",1500,SA-36,"1-3/8""",1.375,1.85,17.99,25.19,81,90
PBSA516-70-C1500T1-3/8S3,"3""",1500,SA-516-70,"1-3/8""",1.375,2.15,17.99,25.19,89,98
PB304L-C1500T1-3/8S3,"3""",1500,304L,"1-3/8""",1.375,5.95,18.79,26.31,191,211
PB316L-C1500T1-3/8S3,"3""",1500,316L,"1-3/8""",1.375,7.4,19,26.6,232,256
PBAL6061-C1500T1-3/8S3,"3""",1500,AL-6061,"1-3/8""",1.375,5,6.34,8.88,79,87
PB304-C1500T1-1/2S3,"3""",1500,304,"1-1/2""",1.5,5.5,20.5,28.7,193,213
PBSA36-C1500T1-1/2S3,"3""",1500,SA-36,"1-1/2""",1.5,1.85,19.62,27.47,86,95
PBSA516-70-C1500T1-1/2S3,"3""",1500,SA-516-70,"1-1/2""",1.5,2.15,19.62,27.47,94,104
PB304L-C1500T1-1/2S3,"3""",1500,304L,"1-1/2""",1.5,5.95,20.5,28.7,206,227
PB316L-C1500T1-1/2S3,"3""",1500,316L,"1-1/2""",1.5,7.4,20.73,29.02,250,275
PBAL6061-C1500T1-1/2S3,"3""",1500,AL-6061,"1-1/2""",1.5,5,6.91,9.67,83,92
PB304-C1500T1-5/8S3,"3""",1500,304,"1-5/8""",1.625,5.5,22.21,31.09,206,227
PBSA36-C1500T1-5/8S3,"3""",1500,SA-36,"1-5/8""",1.625,1.85,21.26,29.76,90,100
PBSA516-70-C1500T1-5/8S3,"3""",1500,SA-516-70,"1-5/8""",1.625,2.15,21.26,29.76,99,109
PB304L-C1500T1-5/8S3,"3""",1500,304L,"1-5/8""",1.625,5.95,22.21,31.09,220,243
PB316L-C1500T1-5/8S3,"3""",1500,316L,"1-5/8""",1.625,7.4,22.46,31.44,268,295
PBAL6061-C1500T1-5/8S3,"3""",1500,AL-6061,"1-5/8""",1.625,5,7.49,10.49,87,96
PB304-C1500T1-3/4S3,"3""",1500,304,"1-3/4""",1.75,5.5,23.91,33.47,219,241
PBSA36-C1500T1-3/4S3,"3""",1500,SA-36,"1-3/4""",1.75,1.85,22.89,32.05,94,104
PBSA516-70-C1500T1-3/4S3,"3""",1500,SA-516-70,"1-3/4""",1.75,2.15,22.89,32.05,104,115
PB304L-C1500T1-3/4S3,"3""",1500,304L,"1-3/4""",1.75,5.95,23.91,33.47,234,258
PB316L-C1500T1-3/4S3,"3""",1500,316L,"1-3/4""",1.75,7.4,24.19,33.87,285,314
PBAL6061-C1500T1-3/4S3,"3""",1500,AL-6061,"1-3/4""",1.75,5,8.07,11.3,91,101
PB304-C1500T1-7/8S3,"3""",1500,304,"1-7/8""",1.875,5.5,25.62,35.87,232,256
PBSA36-C1500T1-7/8S3,"3""",1500,SA-36,"1-7/8""",1.875,1.85,24.53,34.34,98,108
PBSA516-70-C1500T1-7/8S3,"3""",1500,SA-516-70,"1-7/8""",1.875,2.15,24.53,34.34,109,120
PB304L-C1500T1-7/8S3,"3""",1500,304L,"1-7/8""",1.875,5.95,25.62,35.87,248,273
PB316L-C1500T1-7/8S3,"3""",1500,316L,"1-7/8""",1.875,7.4,25.91,36.27,303,334
PBAL6061-C1500T1-7/8S3,"3""",1500,AL-6061,"1-7/8""",1.875,5,8.64,12.1,95,105
PB304-C1500T2S3,"3""",1500,304,"2""",2,5.5,27.33,38.26,245,270
PBSA36-C1500T2S3,"3""",1500,SA-36,"2""",2,1.85,26.16,36.62,103,114
PBSA516-70-C1500T2S3,"3""",1500,SA-516-70,"2""",2,2.15,26.16,36.62,114,126
PB304L-C1500T2S3,"3""",1500,304L,"2""",2,5.95,27.33,38.26,262,289
PB316L-C1500T2S3,"3""",1500,316L,"2""",2,7.4,27.64,38.7,321,354
PBAL6061-C1500T2S3,"3""",1500,AL-6061,"2""",2,5,9.22,12.91,99,109
PB304-C1500T2-1/4S3,"3""",1500,304,"2-1/4""",2.25,5.5,30.75,43.05,272,300
PBSA36-C1500T2-1/4S3,"3""",1500,SA-36,"2-1/4""",2.25,1.85,29.43,41.2,111,123
PBSA516-70-C1500T2-1/4S3,"3""",1500,SA-516-70,"2-1/4""",2.25,2.15,29.43,41.2,123,136
PB304L-C1500T2-1/4S3,"3""",1500,304L,"2-1/4""",2.25,5.95,30.75,43.05,291,321
PB316L-C1500T2-1/4S3,"3""",1500,316L,"2-1/4""",2.25,7.4,31.1,43.54,357,393
PBAL6061-C1500T2-1/4S3,"3""",1500,AL-6061,"2-1/4""",2.25,5,10.37,14.52,107,118
PB304-C1500T2-1/2S3,"3""",1500,304,"2-1/2""",2.5,5.5,34.16,47.82,298,328
PBSA36-C1500T2-1/2S3,"3""",1500,SA-36,"2-1/2""",2.5,1.85,32.7,45.78,120,132
PBSA516-70-C1500T2-1/2S3,"3""",1500,SA-516-70,"2-1/2""",2.5,2.15,32.7,45.78,133,147
PB304L-C1500T2-1/2S3,"3""",1500,304L,"2-1/2""",2.5,5.95,34.16,47.82,319,351
PB316L-C1500T2-1/2S3,"3""",1500,316L,"2-1/2""",2.5,7.4,34.55,48.37,393,433
PBAL6061-C1500T2-1/2S3,"3""",1500,AL-6061,"2-1/2""",2.5,5,11.52,16.13,115,127
PB304-C1500T3S3,"3""",1500,304,"3""",3,5.5,40.99,57.39,350,386
PBSA36-C1500T3S3,"3""",1500,SA-36,"3""",3,1.85,39.24,54.94,136,150
PBSA516-70-C1500T3S3,"3""",1500,SA-516-70,"3""",3,2.15,39.24,54.94,153,169
PB304L-C1500T3S3,"3""",1500,304L,"3""",3,5.95,40.99,57.39,376,414
PB316L-C1500T3S3,"3""",1500,316L,"3""",3,7.4,41.46,58.04,464,511
PBAL6061-C1500T3S3,"3""",1500,AL-6061,"3""",3,5,13.83,19.36,132,146
PB304-C1500T11GAS4,"4""",1500,304,11 Gauge,0.1196,5.5,2.34,3.28,53,59
PBSA36-C1500T11GAS4,"4""",1500,SA-36,11 Gauge,0.1196,1.85,2.24,3.14,41,46
PBSA516-70-C1500T11GAS4,"4""",1500,SA-516-70,11 Gauge,0.1196,2.15,2.24,3.14,42,47
PB304L-C1500T11GAS4,"4""",1500,304L,11 Gauge,0.1196,5.95,2.34,3.28,54,60
PB316L-C1500T11GAS4,"4""",1500,316L,11 Gauge,0.1196,7.4,2.36,3.3,59,65
PBAL6061-C1500T11GAS4,"4""",1500,AL-6061,11 Gauge,0.1196,5,0.79,1.11,40,44
PB304-C1500T1/8S4,"4""",1500,304,"1/8""",0.125,5.5,2.44,3.42,54,60
PBSA36-C1500T1/8S4,"4""",1500,SA-36,"1/8""",0.125,1.85,2.34,3.28,41,46
PBSA516-70-C1500T1/8S4,"4""",1500,SA-516-70,"1/8""",0.125,2.15,2.34,3.28,42,47
PB304L-C1500T1/8S4,"4""",1500,304L,"1/8""",0.125,5.95,2.44,3.42,55,61
PB316L-C1500T1/8S4,"4""",1500,316L,"1/8""",0.125,7.4,2.47,3.46,60,66
PBAL6061-C1500T1/8S4,"4""",1500,AL-6061,"1/8""",0.125,5,0.82,1.15,41,46
PB304-C1500T3/16S4,"4""",1500,304,"3/16""",0.1875,5.5,3.66,5.12,63,70
PBSA36-C1500T3/16S4,"4""",1500,SA-36,"3/16""",0.1875,1.85,3.51,4.91,44,49
PBSA516-70-C1500T3/16S4,"4""",1500,SA-516-70,"3/16""",0.1875,2.15,3.51,4.91,45,50
PB304L-C1500T3/16S4,"4""",1500,304L,"3/16""",0.1875,5.95,3.66,5.12,65,72
PB316L-C1500T3/16S4,"4""",1500,316L,"3/16""",0.1875,7.4,3.7,5.18,73,81
PBAL6061-C1500T3/16S4,"4""",1500,AL-6061,"3/16""",0.1875,5,1.24,1.74,44,49
PB304-C1500T1/4S4,"4""",1500,304,"1/4""",0.25,5.5,4.88,6.83,72,80
PBSA36-C1500T1/4S4,"4""",1500,SA-36,"1/4""",0.25,1.85,4.68,6.55,47,52
PBSA516-70-C1500T1/4S4,"4""",1500,SA-516-70,"1/4""",0.25,2.15,4.68,6.55,49,54
PB304L-C1500T1/4S4,"4""",1500,304L,"1/4""",0.25,5.95,4.88,6.83,75,83
PB316L-C1500T1/4S4,"4""",1500,316L,"1/4""",0.25,7.4,4.94,6.92,86,95
PBAL6061-C1500T1/4S4,"4""",1500,AL-6061,"1/4""",0.25,5,1.65,2.31,46,51
PB304-C1500T5/16S4,"4""",1500,304,"5/16""",0.3125,5.5,6.11,8.55,82,91
PBSA36-C1500T5/16S4,"4""",1500,SA-36,"5/16""",0.3125,1.85,5.84,8.18,50,56
PBSA516-70-C1500T5/16S4,"4""",1500,SA-516-70,"5/16""",0.3125,2.15,5.84,8.18,52,58
PB304L-C1500T5/16S4,"4""",1500,304L,"5/16""",0.3125,5.95,6.11,8.55,86,95
PB316L-C1500T5/16S4,"4""",1500,316L,"5/16""",0.3125,7.4,6.17,8.64,99,109
PBAL6061-C1500T5/16S4,"4""",1500,AL-6061,"5/16""",0.3125,5,2.06,2.88,49,54
PB304-C1500T3/8S4,"4""",1500,304,"3/8""",0.375,5.5,7.33,10.26,91,101
PBSA36-C1500T3/8S4,"4""",1500,SA-36,"3/8""",0.375,1.85,7.01,9.81,53,59
PBSA516-70-C1500T3/8S4,"4""",1500,SA-516-70,"3/8""",0.375,2.15,7.01,9.81,56,62
PB304L-C1500T3/8S4,"4""",1500,304L,"3/8""",0.375,5.95,7.33,10.26,96,106
PB316L-C1500T3/8S4,"4""",1500,316L,"3/8""",0.375,7.4,7.41,10.37,112,124
PBAL6061-C1500T3/8S4,"4""",1500,AL-6061,"3/8""",0.375,5,2.47,3.46,52,58
PB304-C1500T1/2S4,"4""",1500,304,"1/2""",0.5,5.5,9.77,13.68,110,122
PBSA36-C1500T1/2S4,"4""",1500,SA-36,"1/2""",0.5,1.85,9.35,13.09,59,65
PBSA516-70-C1500T1/2S4,"4""",1500,SA-516-70,"1/2""",0.5,2.15,9.35,13.09,63,70
PB304L-C1500T1/2S4,"4""",1500,304L,"1/2""",0.5,5.95,9.77,13.68,116,128
PB316L-C1500T1/2S4,"4""",1500,316L,"1/2""",0.5,7.4,9.88,13.83,137,151
PBAL6061-C1500T1/2S4,"4""",1500,AL-6061,"1/2""",0.5,5,3.29,4.61,58,64
PB304-C1500T5/8S4,"4""",1500,304,"5/8""",0.625,5.5,12.21,17.09,129,142
PBSA36-C1500T5/8S4,"4""",1500,SA-36,"5/8""",0.625,1.85,11.69,16.37,65,72
PBSA516-70-C1500T5/8S4,"4""",1500,SA-516-70,"5/8""",0.625,2.15,11.69,16.37,70,77
PB304L-C1500T5/8S4,"4""",1500,304L,"5/8""",0.625,5.95,12.21,17.09,137,151
PB316L-C1500T5/8S4,"4""",1500,316L,"5/8""",0.625,7.4,12.35,17.29,163,180
PBAL6061-C1500T5/8S4,"4""",1500,AL-6061,"5/8""",0.625,5,4.12,5.77,64,71
PB304-C1500T3/4S4,"4""",1500,304,"3/4""",0.75,5.5,14.65,20.51,148,163
PBSA36-C1500T3/4S4,"4""",1500,SA-36,"3/4""",0.75,1.85,14.03,19.64,71,79
PBSA516-70-C1500T3/4S4,"4""",1500,SA-516-70,"3/4""",0.75,2.15,14.03,19.64,77,85
PB304L-C1500T3/4S4,"4""",1500,304L,"3/4""",0.75,5.95,14.65,20.51,157,173
PB316L-C1500T3/4S4,"4""",1500,316L,"3/4""",0.75,7.4,14.82,20.75,188,207
PBAL6061-C1500T3/4S4,"4""",1500,AL-6061,"3/4""",0.75,5,4.94,6.92,69,76
PB304-C1500T7/8S4,"4""",1500,304,"7/8""",0.875,5.5,17.09,23.93,166,183
PBSA36-C1500T7/8S4,"4""",1500,SA-36,"7/8""",0.875,1.85,16.36,22.9,77,85
PBSA516-70-C1500T7/8S4,"4""",1500,SA-516-70,"7/8""",0.875,2.15,16.36,22.9,84,93
PB304L-C1500T7/8S4,"4""",1500,304L,"7/8""",0.875,5.95,17.09,23.93,177,195
PB316L-C1500T7/8S4,"4""",1500,316L,"7/8""",0.875,7.4,17.29,24.21,214,236
PBAL6061-C1500T7/8S4,"4""",1500,AL-6061,"7/8""",0.875,5,5.77,8.08,75,83
PB304-C1500T1S4,"4""",1500,304,"1""",1,5.5,19.54,27.36,185,204
PBSA36-C1500T1S4,"4""",1500,SA-36,"1""",1,1.85,18.7,26.18,83,92
PBSA516-70-C1500T1S4,"4""",1500,SA-516-70,"1""",1,2.15,18.7,26.18,91,101
PB304L-C1500T1S4,"4""",1500,304L,"1""",1,5.95,19.54,27.36,198,218
PB316L-C1500T1S4,"4""",1500,316L,"1""",1,7.4,19.76,27.66,240,264
PBAL6061-C1500T1S4,"4""",1500,AL-6061,"1""",1,5,6.59,9.23,81,90
PB304-C1500T1-1/8S4,"4""",1500,304,"1-1/8""",1.125,5.5,21.98,30.77,204,225
PBSA36-C1500T1-1/8S4,"4""",1500,SA-36,"1-1/8""",1.125,1.85,21.04,29.46,89,98
PBSA516-70-C1500T1-1/8S4,"4""",1500,SA-516-70,"1-1/8""",1.125,2.15,21.04,29.46,98,108
PB304L-C1500T1-1/8S4,"4""",1500,304L,"1-1/8""",1.125,5.95,21.98,30.77,218,240
PB316L-C1500T1-1/8S4,"4""",1500,316L,"1-1/8""",1.125,7.4,22.23,31.12,265,292
PBAL6061-C1500T1-1/8S4,"4""",1500,AL-6061,"1-1/8""",1.125,5,7.41,10.37,87,96
PB304-C1500T1-1/4S4,"4""",1500,304,"1-1/4""",1.25,5.5,24.42,34.19,223,246
PBSA36-C1500T1-1/4S4,"4""",1500,SA-36,"1-1/4""",1.25,1.85,23.38,32.73,95,105
PBSA516-70-C1500T1-1/4S4,"4""",1500,SA-516-70,"1-1/4""",1.25,2.15,23.38,32.73,105,116
PB304L-C1500T1-1/4S4,"4""",1500,304L,"1-1/4""",1.25,5.95,24.42,34.19,238,262
PB316L-C1500T1-1/4S4,"4""",1500,316L,"1-1/4""",1.25,7.4,24.7,34.58,291,321
PBAL6061-C1500T1-1/4S4,"4""",1500,AL-6061,"1-1/4""",1.25,5,8.24,11.54,93,103
PB304-C1500T1-3/8S4,"4""",1500,304,"1-3/8""",1.375,5.5,26.86,37.6,242,267
PBSA36-C1500T1-3/8S4,"4""",1500,SA-36,"1-3/8""",1.375,1.85,25.71,35.99,101,112
PBSA516-70-C1500T1-3/8S4,"4""",1500,SA-516-70,"1-3/8""",1.375,2.15,25.71,35.99,112,124
PB304L-C1500T1-3/8S4,"4""",1500,304L,"1-3/8""",1.375,5.95,26.86,37.6,259,285
PB316L-C1500T1-3/8S4,"4""",1500,316L,"1-3/8""",1.375,7.4,27.17,38.04,316,348
PBAL6061-C1500T1-3/8S4,"4""",1500,AL-6061,"1-3/8""",1.375,5,9.06,12.68,98,108
PB304-C1500T1-1/2S4,"4""",1500,304,"1-1/2""",1.5,5.5,29.31,41.03,261,288
PBSA36-C1500T1-1/2S4,"4""",1500,SA-36,"1-1/2""",1.5,1.85,28.05,39.27,107,118
PBSA516-70-C1500T1-1/2S4,"4""",1500,SA-516-70,"1-1/2""",1.5,2.15,28.05,39.27,119,131
PB304L-C1500T1-1/2S4,"4""",1500,304L,"1-1/2""",1.5,5.95,29.31,41.03,279,307
PB316L-C1500T1-1/2S4,"4""",1500,316L,"1-1/2""",1.5,7.4,29.64,41.5,342,377
PBAL6061-C1500T1-1/2S4,"4""",1500,AL-6061,"1-1/2""",1.5,5,9.88,13.83,104,115
PB304-C1500T1-5/8S4,"4""",1500,304,"1-5/8""",1.625,5.5,31.75,44.45,279,307
PBSA36-C1500T1-5/8S4,"4""",1500,SA-36,"1-5/8""",1.625,1.85,30.39,42.55,114,126
PBSA516-70-C1500T1-5/8S4,"4""",1500,SA-516-70,"1-5/8""",1.625,2.15,30.39,42.55,126,139
PB304L-C1500T1-5/8S4,"4""",1500,304L,"1-5/8""",1.625,5.95,31.75,44.45,299,329
PB316L-C1500T1-5/8S4,"4""",1500,316L,"1-5/8""",1.625,7.4,32.11,44.95,367,404
PBAL6061-C1500T1-5/8S4,"4""",1500,AL-6061,"1-5/8""",1.625,5,10.71,14.99,110,122
PB304-C1500T1-3/4S4,"4""",1500,304,"1-3/4""",1.75,5.5,34.19,47.87,298,328
PBSA36-C1500T1-3/4S4,"4""",1500,SA-36,"1-3/4""",1.75,1.85,32.73,45.82,120,132
PBSA516-70-C1500T1-3/4S4,"4""",1500,SA-516-70,"1-3/4""",1.75,2.15,32.73,45.82,133,147
PB304L-C1500T1-3/4S4,"4""",1500,304L,"1-3/4""",1.75,5.95,34.19,47.87,320,352
PB316L-C1500T1-3/4S4,"4""",1500,316L,"1-3/4""",1.75,7.4,34.58,48.41,393,433
PBAL6061-C1500T1-3/4S4,"4""",1500,AL-6061,"1-3/4""",1.75,5,11.53,16.14,116,128
PB304-C1500T1-7/8S4,"4""",1500,304,"1-7/8""",1.875,5.5,36.63,51.28,317,349
PBSA36-C1500T1-7/8S4,"4""",1500,SA-36,"1-7/8""",1.875,1.85,35.07,49.1,126,139
PBSA516-70-C1500T1-7/8S4,"4""",1500,SA-516-70,"1-7/8""",1.875,2.15,35.07,49.1,140,154
PB304L-C1500T1-7/8S4,"4""",1500,304L,"1-7/8""",1.875,5.95,36.63,51.28,340,375
PB316L-C1500T1-7/8S4,"4""",1500,316L,"1-7/8""",1.875,7.4,37.05,51.87,419,461
PBAL6061-C1500T1-7/8S4,"4""",1500,AL-6061,"1-7/8""",1.875,5,12.36,17.3,121,134
PB304-C1500T2S4,"4""",1500,304,"2""",2,5.5,39.07,54.7,336,370
PBSA36-C1500T2S4,"4""",1500,SA-36,"2""",2,1.85,37.4,52.36,132,146
PBSA516-70-C1500T2S4,"4""",1500,SA-516-70,"2""",2,2.15,37.4,52.36,147,162
PB304L-C1500T2S4,"4""",1500,304L,"2""",2,5.95,39.07,54.7,360,397
PB316L-C1500T2S4,"4""",1500,316L,"2""",2,7.4,39.52,55.33,444,489
PBAL6061-C1500T2S4,"4""",1500,AL-6061,"2""",2,5,13.18,18.45,127,140
PB304-C1500T2-1/4S4,"4""",1500,304,"2-1/4""",2.25,5.5,43.96,61.54,373,411
PBSA36-C1500T2-1/4S4,"4""",1500,SA-36,"2-1/4""",2.25,1.85,42.08,58.91,144,159
PBSA516-70-C1500T2-1/4S4,"4""",1500,SA-516-70,"2-1/4""",2.25,2.15,42.08,58.91,162,179
PB304L-C1500T2-1/4S4,"4""",1500,304L,"2-1/4""",2.25,5.95,43.96,61.54,401,442
PB316L-C1500T2-1/4S4,"4""",1500,316L,"2-1/4""",2.25,7.4,44.46,62.24,495,545
PBAL6061-C1500T2-1/4S4,"4""",1500,AL-6061,"2-1/4""",2.25,5,14.83,20.76,139,153
PB304-C1500T2-1/2S4,"4""",1500,304,"2-1/2""",2.5,5.5,48.84,68.38,411,453
PBSA36-C1500T2-1/2S4,"4""",1500,SA-36,"2-1/2""",2.5,1.85,46.75,65.45,156,172
PBSA516-70-C1500T2-1/2S4,"4""",1500,SA-516-70,"2-1/2""",2.5,2.15,46.75,65.45,176,194
PB304L-C1500T2-1/2S4,"4""",1500,304L,"2-1/2""",2.5,5.95,48.84,68.38,442,487
PB316L-C1500T2-1/2S4,"4""",1500,316L,"2-1/2""",2.5,7.4,49.4,69.16,547,602
